Channel name,Description,Subscriber Count,Image Link,Image JSON,Link
Tietoteekkarikilta,"Kanavalle päivitetään tietoa TiTen tapahtumista, ilmodediksistä, ilmojen aukeamisesta ja niin edelleen.		—		In this channel you can get information about TiTe events, sign ups for events etc.",981,https://cdn4.cdn-telegram.org/file/p0ZdIdceV0LK_R_tRA1sFWe2-nQB25X2d6sDkcaeqIlF4coSQU5fzjuRbYXGOetBuLL_j-gAbuhwNaVobgubLYh5CpTANrK3EX2ktLCVyAi_FF9RikctFscTKyoKD4T9KIhRTDSVBeUyLZoH970bWg-I6efUUEVDcM3IQbP0ii49q2I3zhFZQlv2QdRo1uBPI3OBkC28DAF3_wFlf7dxIWyc2X9FrrOGk79cEZq0O6MK-1W7Ybb5q4Jnq78rEd0X3gUdFsv07T8_jPufuMdEBVeH16qVtqRbr-AZy_1siznTDSDxnHouGGXI-UjfkwizpatLjb3Thm28h3wx9ZzXvg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/p0ZdIdceV0LK_R_tRA1sFWe2-nQB25X2d6sDkcaeqIlF4coSQU5fzjuRbYXGOetBuLL_j-gAbuhwNaVobgubLYh5CpTANrK3EX2ktLCVyAi_FF9RikctFscTKyoKD4T9KIhRTDSVBeUyLZoH970bWg-I6efUUEVDcM3IQbP0ii49q2I3zhFZQlv2QdRo1uBPI3OBkC28DAF3_wFlf7dxIWyc2X9FrrOGk79cEZq0O6MK-1W7Ybb5q4Jnq78rEd0X3gUdFsv07T8_jPufuMdEBVeH16qVtqRbr-AZy_1siznTDSDxnHouGGXI-UjfkwizpatLjb3Thm28h3wx9ZzXvg.jpg""}","{""href"": ""https://t.me/Tietoteekkarikilta"",""label"":""Link""}"
Toipujat,"Ryhmä kaikille päihderiippuvaisille, jotka haluavat vapaaksi orjuudesta. Pyritään kannustavaan ja kunnioittavaan, mutta ei turhan tärkeään keskusteluun. Kuunnellaan ja jaetaan kokemuksia. Ainoa vaatimus halu toipua.",153,https://cdn4.cdn-telegram.org/file/lGA_oUxI_SZfidYLPKA0dYhpFQLuJFjfkNQ2DT6s60p8KcVvAJXLIXxPIyzuhsPWt3VhNpgMJQ4hH0UFrn7IE4gY1DznyDDeyEQSqwpUryHLEK1li3jgxwxuCHE7Zt9EzdGKEDR3MtRzz4KrbhDPAitxExH9rLzatPG5IHxIjdVpvZc_vbfpu8Hw15DkV0s--qYALCyf6oyDFHCIVsnuZEkINuaiAMZ5Xpq3aKO1qoJLsOI9phPuCL3teoJTARn7LCRGrPPmYGRLDn8Dzn4iwy6z_D10K42_yVudySMK39PU9KZiTe1z896wUAfqEd3jdj5S5W4-b7mj3dIux8nvQw.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/lGA_oUxI_SZfidYLPKA0dYhpFQLuJFjfkNQ2DT6s60p8KcVvAJXLIXxPIyzuhsPWt3VhNpgMJQ4hH0UFrn7IE4gY1DznyDDeyEQSqwpUryHLEK1li3jgxwxuCHE7Zt9EzdGKEDR3MtRzz4KrbhDPAitxExH9rLzatPG5IHxIjdVpvZc_vbfpu8Hw15DkV0s--qYALCyf6oyDFHCIVsnuZEkINuaiAMZ5Xpq3aKO1qoJLsOI9phPuCL3teoJTARn7LCRGrPPmYGRLDn8Dzn4iwy6z_D10K42_yVudySMK39PU9KZiTe1z896wUAfqEd3jdj5S5W4-b7mj3dIux8nvQw.jpg""}","{""href"": ""https://t.me/Toipujat"",""label"":""Link""}"
Tokentube,Tämä on entinen Tokentuben ryhmä.		Ryhmä muuttuu nimeltään VIDEOT ryhmäksi että myös sisältöltään ryhmässä jaetaan jatkossa videosisältöä kaikilta eri alustoilta. 		Seuraa tätä VIDEOT ryhmää ja sen tarjontaa.		Ystävällisin terveisin: Videot ryhmä yp,1439,https://cdn4.cdn-telegram.org/file/FrGEIEqwHKH6XTalh2eylzSa38B3qLDgPeGhsA8HcNJrpom8dMi881SQ674sc6ROKgLJcKSTXecVKBt6NXIfjRqn43HP2FvSsFf0wz9Jl66rKmNMYpYY-WaMi2FV_Yi9YLEMNgBNqrBXJuo_yBtul4zTlx5n_h8U6sAu3k050qpoxoxay-QsHJYc0zMpsenp79IzzdIRz6DulGdRRcGXPZhtxJYn3d6VXK5duHkdm3QOpAKyKHlvNsN02y8c62eSnshVFRTr8Rwntn1C-czmO01n94yyXvJQhPsFVR7vf4Mmt83drw1W4RoIz5kH5wLiOn8TxgPrKLBmbvLwN0kgtA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/FrGEIEqwHKH6XTalh2eylzSa38B3qLDgPeGhsA8HcNJrpom8dMi881SQ674sc6ROKgLJcKSTXecVKBt6NXIfjRqn43HP2FvSsFf0wz9Jl66rKmNMYpYY-WaMi2FV_Yi9YLEMNgBNqrBXJuo_yBtul4zTlx5n_h8U6sAu3k050qpoxoxay-QsHJYc0zMpsenp79IzzdIRz6DulGdRRcGXPZhtxJYn3d6VXK5duHkdm3QOpAKyKHlvNsN02y8c62eSnshVFRTr8Rwntn1C-czmO01n94yyXvJQhPsFVR7vf4Mmt83drw1W4RoIz5kH5wLiOn8TxgPrKLBmbvLwN0kgtA.jpg""}","{""href"": ""https://t.me/Tokentube"",""label"":""Link""}"
Torikahviliike,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.",74,https://cdn4.cdn-telegram.org/file/PtPmvVnupDc-fP1jIXuwPQMgDMZwtWDf_qeyAyNncVQJhXoQenSnnVFEJfz8CTPQZwKInS2glhYR3HMoWP6OFr_e4YHLZqMS67Zo-1N9_M7TQ9DdWOPw7o3YcAuM7LVIMQUHhP29G4ArFjcOjTMIGZhcKk0OIOm7MyXyMqJXyVUikTrTcYr7MizEsn1xROio_MH6mXxEuf70Bn8cmogiP6iVP4eArPHBgv69LQlLWluVqMt88Zc7oDIHImUNuXkzrloCD-kXtI6GZzzElqOj5ffJp2EeHU4Btg40ktDfe4c6KksRoNDywIQXbMtxA9ZMm_7wZ5KnnvyeCW9cF4R0ig.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/PtPmvVnupDc-fP1jIXuwPQMgDMZwtWDf_qeyAyNncVQJhXoQenSnnVFEJfz8CTPQZwKInS2glhYR3HMoWP6OFr_e4YHLZqMS67Zo-1N9_M7TQ9DdWOPw7o3YcAuM7LVIMQUHhP29G4ArFjcOjTMIGZhcKk0OIOm7MyXyMqJXyVUikTrTcYr7MizEsn1xROio_MH6mXxEuf70Bn8cmogiP6iVP4eArPHBgv69LQlLWluVqMt88Zc7oDIHImUNuXkzrloCD-kXtI6GZzzElqOj5ffJp2EeHU4Btg40ktDfe4c6KksRoNDywIQXbMtxA9ZMm_7wZ5KnnvyeCW9cF4R0ig.jpg""}","{""href"": ""https://t.me/Torikahviliike"",""label"":""Link""}"
Torikahviliike_porvoo,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.",31,https://cdn4.cdn-telegram.org/file/sPX3TBmgl0zhQuC0rq_VLyGG35RRQ3TUl52YpIlqrUz-aSrgm6ZQzKWWRurESvLOdU9M8w4VP-94_FUg-IfK9BhThEj8VTdFc2sdbYfYnjROv3fAP3THsnFdPcjPgZcSTzzupMCX_ItzISFVll4Y92FbAC5GgPSZdePNyAqqA-Kfsgw6k-KUt1wTUctrgjLv0-b7Rk1sz-18wjOtKPMvm6BDh2PicwZrbhfGjotaaFzQFARyST4AghmWYM3SgZzc28fNeT2LjyBRx0R8MMKwH00kw_Czt9DBy_6FQmjKS_0exIMvAs6EI0WPxjx7o8qEc7uCqs4yCuUyGD_Le7pXjw.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/sPX3TBmgl0zhQuC0rq_VLyGG35RRQ3TUl52YpIlqrUz-aSrgm6ZQzKWWRurESvLOdU9M8w4VP-94_FUg-IfK9BhThEj8VTdFc2sdbYfYnjROv3fAP3THsnFdPcjPgZcSTzzupMCX_ItzISFVll4Y92FbAC5GgPSZdePNyAqqA-Kfsgw6k-KUt1wTUctrgjLv0-b7Rk1sz-18wjOtKPMvm6BDh2PicwZrbhfGjotaaFzQFARyST4AghmWYM3SgZzc28fNeT2LjyBRx0R8MMKwH00kw_Czt9DBy_6FQmjKS_0exIMvAs6EI0WPxjx7o8qEc7uCqs4yCuUyGD_Le7pXjw.jpg""}","{""href"": ""https://t.me/Torikahviliike_porvoo"",""label"":""Link""}"
Torikahviliikehameenlinna,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.",10,https://cdn4.cdn-telegram.org/file/CDgsOdTIzDGxVAWXBBQgcUlNF8pr4z_RtkdwDvk7arRRuG2uenMDMKAwqEXMeHyP4xdEHOF95pJ-QhbU7yPzpaPU9qicGveqnTasNqQG6B_3q0vqSWZxZP7hDRYCo4bkvTdCaORc2g7bI-HoTxCr2ouno9cTVqcOrnLIxYsCxClZR964w1h25SD_5P56ymlZjyUPiqdIsSSC7HZMaZ4v9-QXxipEMOAU6rMCfH7sAlXSI4aMu6leMxH_Mjxkhgf6cH7biQ0tSfAxppn21OCGSPzJd3m_awAGq6opdSAYnLL96OUKMFdHdKyeQOdm-HI9hIm0EnmvG9EXAeaEVG_9mQ.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/CDgsOdTIzDGxVAWXBBQgcUlNF8pr4z_RtkdwDvk7arRRuG2uenMDMKAwqEXMeHyP4xdEHOF95pJ-QhbU7yPzpaPU9qicGveqnTasNqQG6B_3q0vqSWZxZP7hDRYCo4bkvTdCaORc2g7bI-HoTxCr2ouno9cTVqcOrnLIxYsCxClZR964w1h25SD_5P56ymlZjyUPiqdIsSSC7HZMaZ4v9-QXxipEMOAU6rMCfH7sAlXSI4aMu6leMxH_Mjxkhgf6cH7biQ0tSfAxppn21OCGSPzJd3m_awAGq6opdSAYnLL96OUKMFdHdKyeQOdm-HI9hIm0EnmvG9EXAeaEVG_9mQ.jpg""}","{""href"": ""https://t.me/Torikahviliikehameenlinna"",""label"":""Link""}"
Torikahviliikehelsinki,Torikahvit vapauden puolesta Narinkkatorilla joka lauantai kello 13.		Ei koronapassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.		Kyllä vapaudelle.,138,https://cdn4.cdn-telegram.org/file/G_ogOcDxVSzZSE_3nxxj6dgUg0EKDfXsDrQB8XkjtwRo7lboq4K3Str6UH2BEfSjYGvVg3wVSoNW7GAIRdHhCkyL65RLMYqFYn6brhRkcYcQ-7LK9aEfWbtW3TU4HomWmGbTzTeHkSzU6R27JegN692XYQl3-FjFiMWH-NoMPvMIXSE0mTToSP09B_ieyvkm0bDtG1bgdo_IXR_Ulf-044Id38zsyenqQw9oZbFGMQQrmbAXfzWAmigLKAHrygtjvJIvvM01ENAHs4Gqpq0hwcpkUrynOEn1qqiXMfRxULo4NFrxY_Ivp3fmxvqraCBcDt4SUYWPOMjf9qZMLGp4Yg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/G_ogOcDxVSzZSE_3nxxj6dgUg0EKDfXsDrQB8XkjtwRo7lboq4K3Str6UH2BEfSjYGvVg3wVSoNW7GAIRdHhCkyL65RLMYqFYn6brhRkcYcQ-7LK9aEfWbtW3TU4HomWmGbTzTeHkSzU6R27JegN692XYQl3-FjFiMWH-NoMPvMIXSE0mTToSP09B_ieyvkm0bDtG1bgdo_IXR_Ulf-044Id38zsyenqQw9oZbFGMQQrmbAXfzWAmigLKAHrygtjvJIvvM01ENAHs4Gqpq0hwcpkUrynOEn1qqiXMfRxULo4NFrxY_Ivp3fmxvqraCBcDt4SUYWPOMjf9qZMLGp4Yg.jpg""}","{""href"": ""https://t.me/Torikahviliikehelsinki"",""label"":""Link""}"
Torikahviliikejoensuu,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.		Kanava on poliittisesti sitoutumaton.",69,https://cdn4.cdn-telegram.org/file/Z-Ke2oUwPw6x15R2P3ax_luk4bminaak7Y2sdkKNeXNAEzCStKxP3UplouZwqam_wmX0-cSUbYl3ZDsSiBC2CnGIqppaRPfFGtqEHesAOiZTtiRC4K48GOtN4zQm51DQWUszkK35XXX4QZHkt9EAfRCJNiDmW6VrGX339dW4A1eXKGZ-_HidMLdO8mHwbDGJ_b8_olfz3kF0Ue0Vai9osyrT3mFDvgk9eAenmKWuPQCroU0IL0YAWXA_l7S48X7yEr2WDKFXrqkHmnK7mtiwH0g4jsrIE-Oqns7aOj-VpGdnBukmyaf2uR83g62kudmCX2QI8-HKHoI5nbG3UiQIWg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/Z-Ke2oUwPw6x15R2P3ax_luk4bminaak7Y2sdkKNeXNAEzCStKxP3UplouZwqam_wmX0-cSUbYl3ZDsSiBC2CnGIqppaRPfFGtqEHesAOiZTtiRC4K48GOtN4zQm51DQWUszkK35XXX4QZHkt9EAfRCJNiDmW6VrGX339dW4A1eXKGZ-_HidMLdO8mHwbDGJ_b8_olfz3kF0Ue0Vai9osyrT3mFDvgk9eAenmKWuPQCroU0IL0YAWXA_l7S48X7yEr2WDKFXrqkHmnK7mtiwH0g4jsrIE-Oqns7aOj-VpGdnBukmyaf2uR83g62kudmCX2QI8-HKHoI5nbG3UiQIWg.jpg""}","{""href"": ""https://t.me/Torikahviliikejoensuu"",""label"":""Link""}"
Torikahviliikekeskustelu,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.",591,https://cdn4.cdn-telegram.org/file/Bz8NEGFfxD1rntmkH1Rv1fc95tSgdBLZXk5iP5n9dyBw9e9qtoD2424dhcq9cGGXb2tTN45R-W9aWmQ_rWdZBo1Gw1X7L5M29mxJB2p4FO5uLdsOna1kgiYPhUfuIqG21xb-CR52CkUCZ-eEzo1vKvmbcZbiTAOIp9SB-fvzPgEV9bTtEuxe401DS61-1BHO4anbdsNEwjq1Y_uRbTxB62cT5KHFoU5mgrw_Oa-1hYA0aqKSP5dlZ5tECdb19-Yf02j6vpxDZPWWQQwDt5L29bAU1Sh0vKtDAfsD3WvPjbqgOE19_aXdh5Dm6YxRx33l9WnpRjA7WdiXI9INe75GUw.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/Bz8NEGFfxD1rntmkH1Rv1fc95tSgdBLZXk5iP5n9dyBw9e9qtoD2424dhcq9cGGXb2tTN45R-W9aWmQ_rWdZBo1Gw1X7L5M29mxJB2p4FO5uLdsOna1kgiYPhUfuIqG21xb-CR52CkUCZ-eEzo1vKvmbcZbiTAOIp9SB-fvzPgEV9bTtEuxe401DS61-1BHO4anbdsNEwjq1Y_uRbTxB62cT5KHFoU5mgrw_Oa-1hYA0aqKSP5dlZ5tECdb19-Yf02j6vpxDZPWWQQwDt5L29bAU1Sh0vKtDAfsD3WvPjbqgOE19_aXdh5Dm6YxRx33l9WnpRjA7WdiXI9INe75GUw.jpg""}","{""href"": ""https://t.me/Torikahviliikekeskustelu"",""label"":""Link""}"
Torikahviliikemkkkeli,You can view and join @torikahviliikemkkkeli right away.,4,https://cdn4.cdn-telegram.org/file/fpQtBu_oAW6zxRb6IDcmpk3YlfnxiEk5AakKcGI32_V3H2BEwQ5l5Kl5XUDIvPrqmrMlwbekg94lUUcLCRiID7fBlXaBS26vPl1nJ86Z2d_LL6wR6u87yHW2k1LHHdPjSwDWf3_V8W5JlTQX9F3afqajdVLbRyn2jJIF8Lt7z82AGLH3M2nM8C_1UftsMcwZ65tm3JCqI3T7Nc9YvN671y4Tcjrj9kXRtGM0qxIizBvCl0QLfUrDVvwZqD5UhYX_CnrhphB4PALU6eEnjUqZfRj2meFkvMfRAC0veHObd_HP2N4ts2fy8ZDHhecNSXhaNop4mOwd__AskG4C20Ry9w.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/fpQtBu_oAW6zxRb6IDcmpk3YlfnxiEk5AakKcGI32_V3H2BEwQ5l5Kl5XUDIvPrqmrMlwbekg94lUUcLCRiID7fBlXaBS26vPl1nJ86Z2d_LL6wR6u87yHW2k1LHHdPjSwDWf3_V8W5JlTQX9F3afqajdVLbRyn2jJIF8Lt7z82AGLH3M2nM8C_1UftsMcwZ65tm3JCqI3T7Nc9YvN671y4Tcjrj9kXRtGM0qxIizBvCl0QLfUrDVvwZqD5UhYX_CnrhphB4PALU6eEnjUqZfRj2meFkvMfRAC0veHObd_HP2N4ts2fy8ZDHhecNSXhaNop4mOwd__AskG4C20Ry9w.jpg""}","{""href"": ""https://t.me/Torikahviliikemkkkeli"",""label"":""Link""}"
Torikahviliikepohjanmaa,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.",30,https://cdn4.cdn-telegram.org/file/iujn-4AAGakpCEYic4a87PkMHUV0nQ-4pGzrjlI-hC7ZJ19aHsVNFDAqqMuwleWF81CLBaJ8DJ89Z2pfHrJhuMXZC8hg-rrde-45TjeAS0qXaz6w6kCFfnA0v-ECYA989Pr7Bc5tAonxAnBbrNlGUFv4A5Z4VIlPoZ93v8AP1Vy1cV9XHhJXXnzgP-bCSep9ubzx1MnFL0gWQTWl4NCWMAV8PXkkfUngItvB74BIn0vfheQwAN4attf9h2kJDujrfxIBzDh85J4ecCJMdXxJzKcPZuS2I3b_I8nW0fBMqMg4_Rgkj0PvcvqBEkh6zvA8mpJyWzhEHd5qkeNKn3AMKg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/iujn-4AAGakpCEYic4a87PkMHUV0nQ-4pGzrjlI-hC7ZJ19aHsVNFDAqqMuwleWF81CLBaJ8DJ89Z2pfHrJhuMXZC8hg-rrde-45TjeAS0qXaz6w6kCFfnA0v-ECYA989Pr7Bc5tAonxAnBbrNlGUFv4A5Z4VIlPoZ93v8AP1Vy1cV9XHhJXXnzgP-bCSep9ubzx1MnFL0gWQTWl4NCWMAV8PXkkfUngItvB74BIn0vfheQwAN4attf9h2kJDujrfxIBzDh85J4ecCJMdXxJzKcPZuS2I3b_I8nW0fBMqMg4_Rgkj0PvcvqBEkh6zvA8mpJyWzhEHd5qkeNKn3AMKg.jpg""}","{""href"": ""https://t.me/Torikahviliikepohjanmaa"",""label"":""Link""}"
Torikahviliiketurku,"Torikahvit vapauden puolesta, joka lauantai klo 13 kaupunkisi keskustorilla. 		Ei rokotepassille.	Ei pakkorokotuksille.	Ei valvontayhteiskunnalle.",51,https://cdn4.cdn-telegram.org/file/rcFhyxm86c6m5wdOTSCcvYAX3fdIjYhZjfm4hSgmSUKzAmr2nbf-I3JDOiM0QJP4PyiPuiTKMm-btHsnwqZdKCeT808gY5S42txE8o_Z13wjDVuhcu5Sb5GSVW7kSsuq65vtOuPtLO3tFXb_KnvxhNvMNjJqYyGQs1XV2znYseUlnc2AGi_ZykrHrDFAdj3P0cVtHGRnuw-DRDvaT0MxcAxAaeCjHh51XRUujBUPRtM4Mszgn6KELx_pgHQyYaYm7-tPli0_Yu8mJlsY4g8nIt9qNhoia224qU7A0Jf0jqaLcPj538Xjq4YhPIx6d_WH8aod0zXsjGXDpEmLMYfXtA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/rcFhyxm86c6m5wdOTSCcvYAX3fdIjYhZjfm4hSgmSUKzAmr2nbf-I3JDOiM0QJP4PyiPuiTKMm-btHsnwqZdKCeT808gY5S42txE8o_Z13wjDVuhcu5Sb5GSVW7kSsuq65vtOuPtLO3tFXb_KnvxhNvMNjJqYyGQs1XV2znYseUlnc2AGi_ZykrHrDFAdj3P0cVtHGRnuw-DRDvaT0MxcAxAaeCjHh51XRUujBUPRtM4Mszgn6KELx_pgHQyYaYm7-tPli0_Yu8mJlsY4g8nIt9qNhoia224qU7A0Jf0jqaLcPj538Xjq4YhPIx6d_WH8aod0zXsjGXDpEmLMYfXtA.jpg""}","{""href"": ""https://t.me/Torikahviliiketurku"",""label"":""Link""}"
Totuudenetsijat,Ajankohtaiset tiedotteet lähetyksistä,1177,https://cdn4.cdn-telegram.org/file/mEyfA22UchASqFq-N3jMoHhwVRZvYjysweaAcnQYSsdiy5vwPo0RMRLO4wK9YZqZv40H3DLb9sMOZegHMztRwo1CfeJRdYXytoov4LhtS_fwqPDF1KY1_jKH1IdAVqC-8_IrsNbNiO8zq-5fmVb-W2VeSidMjdGFn7SImMZmYZ9_p2UVYUCWbS2aiNxNSTQOKJA4x92peXxewPQqi-jSzaRT4sHJS0jJjDv4aikIxvffE-y-HPOvGX25Fgfe5ShX1gkeVy5veeLjb9MgnuxRxNhMGEhtAdRoliZRHmZggy-fqO8lb1y7Ac6hhjdh7UqWM9Uh0iqte5t083oqz2B17g.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/mEyfA22UchASqFq-N3jMoHhwVRZvYjysweaAcnQYSsdiy5vwPo0RMRLO4wK9YZqZv40H3DLb9sMOZegHMztRwo1CfeJRdYXytoov4LhtS_fwqPDF1KY1_jKH1IdAVqC-8_IrsNbNiO8zq-5fmVb-W2VeSidMjdGFn7SImMZmYZ9_p2UVYUCWbS2aiNxNSTQOKJA4x92peXxewPQqi-jSzaRT4sHJS0jJjDv4aikIxvffE-y-HPOvGX25Fgfe5ShX1gkeVy5veeLjb9MgnuxRxNhMGEhtAdRoliZRHmZggy-fqO8lb1y7Ac6hhjdh7UqWM9Uh0iqte5t083oqz2B17g.jpg""}","{""href"": ""https://t.me/Totuudenetsijat"",""label"":""Link""}"
Totuudenetsijatchat,Totuuden Etsijöiden vapaa keskustelukanava jossa jokainen keskustelija vastaa omista puheistaan. Toisen keskustelijan häiritsemistilanteessa hänet voi blokata näkymästä. 	Linkki pelkät tiedotteet: https://t.me/totuudenetsijatchat,2473,https://cdn4.cdn-telegram.org/file/Wbp0CWqDJpJyiWyAVFYK4ws9Hbl5wSmyahjyLvY1a5XytwIdkK9y7QvKTHr5JzwWNW9Atuij7f8COjh9e6gsSAnlOGaFgwr-7fNsliThjybplCCN4ndZtUV0METBTAlE23_DvB8uXVSSd8PFpgb9bQvIo9U4xymXKeuYQhaYbY9QFqJNwyIwyHRtvCrOyL7qzdkA8iKka-bTmKQ3RZb_YPGsTw0ITrpv9KOSwpEkv3xgamFnp2jz4Nqx_5RRXRjQJTDPkOWGP2zoseyse6FG3jNCnCeIqMD4c1T7DG7OPHffgahNCgpPj2sJxMSBKmnGMngWBTOqxxIOB8tVT-t2tA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/Wbp0CWqDJpJyiWyAVFYK4ws9Hbl5wSmyahjyLvY1a5XytwIdkK9y7QvKTHr5JzwWNW9Atuij7f8COjh9e6gsSAnlOGaFgwr-7fNsliThjybplCCN4ndZtUV0METBTAlE23_DvB8uXVSSd8PFpgb9bQvIo9U4xymXKeuYQhaYbY9QFqJNwyIwyHRtvCrOyL7qzdkA8iKka-bTmKQ3RZb_YPGsTw0ITrpv9KOSwpEkv3xgamFnp2jz4Nqx_5RRXRjQJTDPkOWGP2zoseyse6FG3jNCnCeIqMD4c1T7DG7OPHffgahNCgpPj2sJxMSBKmnGMngWBTOqxxIOB8tVT-t2tA.jpg""}","{""href"": ""https://t.me/Totuudenetsijatchat"",""label"":""Link""}"
Totuudenkappeli,Yhteisö uskossa oleville.	-Jumala	-Isä	-Poika	-Pyhä Henki	-Jeesus Kristus	-Usko	-Raamattu	-Evankeliumi	-Kirkko	-Totuus,12,https://cdn4.cdn-telegram.org/file/HBK_llFZBqXyw1bp-B-2AvEksOH_VRBOQ0T2zVgqvIFH2vUFmIod9XIHO9UBBZFl7tuHNgCUowyv-Uv721X6DN8e5VMF-gDQTGIWqt0OQJFcOqalg2vhp8FPdtzVrrvaUiZgIV9FsHekLTTyJxA0nM5dVkR7s2GLTv8yHnTTsq07sNct1q97gngHyde5kwP8eEwdAFIrEeo_Tkoh4d2ADHqSS4JaZ-z43C9bQJTwLl4GkgkqodjduqdRuabOeZk-BV9at3rgULq6e4co9ZgnZa1ajo4ZbxvoygtXBYq-vyNloKwmjVIhkpUaoQtq2Kn8W48QhbjpEZQ6fUI4hKT66w.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/HBK_llFZBqXyw1bp-B-2AvEksOH_VRBOQ0T2zVgqvIFH2vUFmIod9XIHO9UBBZFl7tuHNgCUowyv-Uv721X6DN8e5VMF-gDQTGIWqt0OQJFcOqalg2vhp8FPdtzVrrvaUiZgIV9FsHekLTTyJxA0nM5dVkR7s2GLTv8yHnTTsq07sNct1q97gngHyde5kwP8eEwdAFIrEeo_Tkoh4d2ADHqSS4JaZ-z43C9bQJTwLl4GkgkqodjduqdRuabOeZk-BV9at3rgULq6e4co9ZgnZa1ajo4ZbxvoygtXBYq-vyNloKwmjVIhkpUaoQtq2Kn8W48QhbjpEZQ6fUI4hKT66w.jpg""}","{""href"": ""https://t.me/Totuudenkappeli"",""label"":""Link""}"
Totuusrokotteista,Totuus rokotteista .fi,546,https://cdn4.cdn-telegram.org/file/e7WRtKnMeqWXS0J3TkI4tQPOPcrPw10E2rcRhR5uCL9zuxvNgit8lJOvb0OibX8xxVxmEJ8Cj-6N8n_yMPWAtEkHprIdUc-gXPRJCWQjgPRXr2WxRZqp8BKE1CIqFzDmF8K6dfbb2Osxetur--nHx22zQcJbn58ROgdbMIHxHoXObzD2yIL5Y2bX24reSlhDjoEiLHVIv084sptDqwQO-5d91IY7URmcR3U14bOwlcuqNZRj5Gydu-UO2qMfDFZSyZK0-zcJd5dDFMUPvlqI7EvRx3WPP8i97D3hnvAjWL7XwcOQ3im4Kfv0LekQAvbLaZyiYrWQPYk74UH6AxNErw.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/e7WRtKnMeqWXS0J3TkI4tQPOPcrPw10E2rcRhR5uCL9zuxvNgit8lJOvb0OibX8xxVxmEJ8Cj-6N8n_yMPWAtEkHprIdUc-gXPRJCWQjgPRXr2WxRZqp8BKE1CIqFzDmF8K6dfbb2Osxetur--nHx22zQcJbn58ROgdbMIHxHoXObzD2yIL5Y2bX24reSlhDjoEiLHVIv084sptDqwQO-5d91IY7URmcR3U14bOwlcuqNZRj5Gydu-UO2qMfDFZSyZK0-zcJd5dDFMUPvlqI7EvRx3WPP8i97D3hnvAjWL7XwcOQ3im4Kfv0LekQAvbLaZyiYrWQPYk74UH6AxNErw.jpg""}","{""href"": ""https://t.me/Totuusrokotteista"",""label"":""Link""}"
